time,open,high,low,close,tick_volume
2023-06-08 01:00:00,1.10224,1.10251,1.10138,1.10177,1212
2023-06-08 02:00:00,1.10177,1.10204,1.10172,1.1019,635
2023-06-08 03:00:00,1.1019,1.10242,1.10093,1.1012,2422
2023-06-08 04:00:00,1.1012,1.10199,1.10097,1.10141,882
2023-06-08 05:00:00,1.10141,1.10188,1.10137,1.1017,685
2023-06-08 06:00:00,1.1017,1.10218,1.10066,1.1015,1427
2023-06-08 07:00:00,1.1015,1.1017,1.10089,1.10155,1463
2023-06-08 08:00:00,1.10155,1.10242,1.10107,1.10219,1060
2023-06-08 09:00:00,1.10219,1.10226,1.10165,1.10202,1689
2023-06-08 10:00:00,1.10202,1.10215,1.10103,1.10167,1397
2023-06-08 11:00:00,1.10167,1.10228,1.10134,1.10216,2428
2023-06-08 12:00:00,1.10216,1.10315,1.10198,1.10281,2337
2023-06-08 13:00:00,1.10281,1.10359,1.10251,1.10281,2868
2023-06-08 14:00:00,1.10281,1.10333,1.10257,1.10315,2212
2023-06-08 15:00:00,1.10315,1.10374,1.10292,1.10359,2238
2023-06-08 16:00:00,1.10359,1.10386,1.102,1.10335,1680
2023-06-08 17:00:00,1.10335,1.10409,1.10315,1.10319,1357
2023-06-08 18:00:00,1.10319,1.10379,1.10272,1.10359,784
2023-06-08 19:00:00,1.10359,1.10489,1.10336,1.10415,2898
2023-06-08 20:00:00,1.10415,1.10467,1.10376,1.10434,2630
2023-06-08 21:00:00,1.10434,1.105,1.10358,1.10405,2147
2023-06-08 22:00:00,1.10405,1.10511,1.10386,1.1047,1165
2023-06-08 23:00:00,1.1047,1.10516,1.10369,1.10453,1893
2023-06-09 00:00:00,1.10453,1.10468,1.10397,1.10442,2524
2023-06-09 01:00:00,1.10442,1.10456,1.10417,1.10453,2760
2023-06-09 02:00:00,1.10453,1.10536,1.10442,1.10505,1429
2023-06-09 03:00:00,1.10505,1.10544,1.10461,1.10533,2907
2023-06-09 04:00:00,1.10533,1.10562,1.10524,1.10547,713
2023-06-09 05:00:00,1.10547,1.1063,1.10482,1.10562,803
2023-06-09 06:00:00,1.10562,1.10568,1.10529,1.10563,1903
2023-06-09 07:00:00,1.10563,1.10623,1.10506,1.10582,699
2023-06-09 08:00:00,1.10582,1.10593,1.10483,1.10498,2785
2023-06-09 09:00:00,1.10498,1.10581,1.10484,1.10488,1170
2023-06-09 10:00:00,1.10488,1.1053,1.10461,1.10496,2228
2023-06-09 11:00:00,1.10496,1.10527,1.10457,1.10458,1749
2023-06-09 12:00:00,1.10458,1.10547,1.10441,1.10471,1378
2023-06-09 13:00:00,1.10471,1.10493,1.1046,1.10464,750
2023-06-09 14:00:00,1.10464,1.10602,1.10463,1.10522,997
2023-06-09 15:00:00,1.10522,1.10619,1.10507,1.10574,2487
2023-06-09 16:00:00,1.10574,1.10582,1.10549,1.10559,1477
2023-06-09 17:00:00,1.10559,1.1065,1.10534,1.10554,1283
2023-06-09 18:00:00,1.10554,1.10555,1.10509,1.10551,2976
2023-06-09 19:00:00,1.10551,1.10557,1.10527,1.10537,1038
2023-06-09 20:00:00,1.10537,1.10601,1.10424,1.10543,1400
2023-06-09 21:00:00,1.10543,1.10622,1.1051,1.10518,1966
2023-06-09 22:00:00,1.10518,1.10552,1.10453,1.1048,709
2023-06-09 23:00:00,1.1048,1.10541,1.10347,1.10501,2233
2023-06-12 00:00:00,1.10501,1.1056,1.1048,1.10522,990
2023-06-12 01:00:00,1.10522,1.10576,1.10446,1.10495,2209
2023-06-12 02:00:00,1.10495,1.1055,1.10466,1.10525,2253
2023-06-12 03:00:00,1.10525,1.10622,1.10473,1.10504,2418
2023-06-12 04:00:00,1.10504,1.1052,1.10477,1.10512,2534
2023-06-12 05:00:00,1.10512,1.10597,1.10457,1.1054,2429
2023-06-12 06:00:00,1.1054,1.1055,1.1052,1.10538,1986
2023-06-12 07:00:00,1.10538,1.10602,1.10472,1.10553,2503
2023-06-12 08:00:00,1.10553,1.10569,1.10528,1.10536,2000
2023-06-12 09:00:00,1.10536,1.10594,1.10494,1.1053,697
2023-06-12 10:00:00,1.1053,1.10547,1.10505,1.10523,2467
2023-06-12 11:00:00,1.10523,1.10588,1.10482,1.10498,1020
2023-06-12 12:00:00,1.10498,1.10624,1.10468,1.10492,2022
2023-06-12 13:00:00,1.10492,1.105,1.10427,1.10441,2034
2023-06-12 14:00:00,1.10441,1.10452,1.10394,1.10425,2213
2023-06-12 15:00:00,1.10425,1.10474,1.10402,1.10415,1848
2023-06-12 16:00:00,1.10415,1.105,1.10361,1.10407,1187
2023-06-12 17:00:00,1.10407,1.10444,1.10345,1.10399,966
2023-06-12 18:00:00,1.10399,1.10409,1.10339,1.10397,1095
2023-06-12 19:00:00,1.10397,1.10446,1.1032,1.10413,638
2023-06-12 20:00:00,1.10413,1.10451,1.10376,1.10442,1514
2023-06-12 21:00:00,1.10442,1.10522,1.10368,1.1042,741
2023-06-12 22:00:00,1.1042,1.10472,1.1032,1.1038,2863
2023-06-12 23:00:00,1.1038,1.10424,1.103,1.10346,1232
2023-06-13 00:00:00,1.10346,1.10348,1.10314,1.1033,634
2023-06-13 01:00:00,1.1033,1.10364,1.10226,1.10318,2986
2023-06-13 02:00:00,1.10318,1.1034,1.10272,1.10293,2624
2023-06-13 03:00:00,1.10293,1.10346,1.10179,1.1025,2947
2023-06-13 04:00:00,1.1025,1.10264,1.10185,1.10235,2921
2023-06-13 05:00:00,1.10235,1.10275,1.10189,1.10241,2010
2023-06-13 06:00:00,1.10241,1.10261,1.10231,1.1026,2318
2023-06-13 07:00:00,1.1026,1.10272,1.1024,1.10242,1257
2023-06-13 08:00:00,1.10242,1.10266,1.10223,1.10228,916
2023-06-13 09:00:00,1.10228,1.10287,1.10152,1.10197,706
2023-06-13 10:00:00,1.10197,1.10199,1.10176,1.10196,2888
2023-06-13 11:00:00,1.10196,1.10216,1.10022,1.10168,2143
2023-06-13 12:00:00,1.10168,1.10189,1.10103,1.10187,810
2023-06-13 13:00:00,1.10187,1.10255,1.10019,1.10128,1831
2023-06-13 14:00:00,1.10128,1.10167,1.10108,1.10116,1899
2023-06-13 15:00:00,1.10116,1.10127,1.10104,1.10126,2050
2023-06-13 16:00:00,1.10126,1.10143,1.10112,1.10132,582
2023-06-13 17:00:00,1.10132,1.10236,1.10084,1.10221,2100
2023-06-13 18:00:00,1.10221,1.10253,1.10188,1.10233,1975
2023-06-13 19:00:00,1.10233,1.10324,1.10164,1.102,1526
2023-06-13 20:00:00,1.102,1.10215,1.10134,1.10197,1979
2023-06-13 21:00:00,1.10197,1.10271,1.10065,1.10138,2783
2023-06-13 22:00:00,1.10138,1.10202,1.10135,1.10135,2936
2023-06-13 23:00:00,1.10135,1.10138,1.10018,1.10108,2940
2023-06-14 00:00:00,1.10108,1.10148,1.10023,1.10138,2164
2023-06-14 01:00:00,1.10138,1.10183,1.10092,1.1012,2282
2023-06-14 02:00:00,1.1012,1.10141,1.10079,1.10116,2577
2023-06-14 03:00:00,1.10116,1.10172,1.10051,1.10095,2106
2023-06-14 04:00:00,1.10095,1.10156,1.10072,1.10152,1481
2023-06-14 05:00:00,1.10152,1.10169,1.10103,1.10142,1104
2023-06-14 06:00:00,1.10142,1.1029,1.10035,1.10202,2830
2023-06-14 07:00:00,1.10202,1.10264,1.10197,1.10229,737
2023-06-14 08:00:00,1.10229,1.10254,1.10198,1.10245,1230
2023-06-14 09:00:00,1.10245,1.10263,1.1024,1.10257,1842
2023-06-14 10:00:00,1.10257,1.10344,1.10142,1.1027,2494
2023-06-14 11:00:00,1.1027,1.10328,1.10198,1.10207,1860
2023-06-14 12:00:00,1.10207,1.10212,1.10076,1.10197,2578
2023-06-14 13:00:00,1.10197,1.10227,1.10143,1.10225,1477
2023-06-14 14:00:00,1.10225,1.10245,1.10198,1.10224,1414
2023-06-14 15:00:00,1.10224,1.10263,1.10163,1.10177,2137
2023-06-14 16:00:00,1.10177,1.102,1.10147,1.10176,2128
2023-06-14 17:00:00,1.10176,1.1025,1.10127,1.10232,2754
2023-06-14 18:00:00,1.10232,1.10318,1.10228,1.10273,2481
2023-06-14 19:00:00,1.10273,1.10302,1.10231,1.10271,1082
2023-06-14 20:00:00,1.10271,1.10377,1.10116,1.10303,959
2023-06-14 21:00:00,1.10303,1.10339,1.10268,1.1029,635
2023-06-14 22:00:00,1.1029,1.10337,1.10233,1.10234,2476
2023-06-14 23:00:00,1.10234,1.1026,1.10194,1.10203,1477
2023-06-15 00:00:00,1.10203,1.10335,1.10131,1.10255,783
2023-06-15 01:00:00,1.10255,1.1033,1.1019,1.10246,2898
2023-06-15 02:00:00,1.10246,1.10349,1.10207,1.10238,516
2023-06-15 03:00:00,1.10238,1.10315,1.10132,1.10228,1738
2023-06-15 04:00:00,1.10228,1.10308,1.10153,1.10291,1922
2023-06-15 05:00:00,1.10291,1.10403,1.10279,1.10345,2961
2023-06-15 06:00:00,1.10345,1.10472,1.10323,1.10418,1767
2023-06-15 07:00:00,1.10418,1.10502,1.1041,1.10413,2553
2023-06-15 08:00:00,1.10413,1.10428,1.10381,1.10423,1279
2023-06-15 09:00:00,1.10423,1.10503,1.10355,1.10373,2634
2023-06-15 10:00:00,1.10373,1.10429,1.1024,1.10421,2736
2023-06-15 11:00:00,1.10421,1.10437,1.1036,1.10383,2139
2023-06-15 12:00:00,1.10383,1.10459,1.1036,1.1039,919
2023-06-15 13:00:00,1.1039,1.1041,1.10326,1.10354,2326
2023-06-15 14:00:00,1.10354,1.10455,1.10314,1.10334,2795
2023-06-15 15:00:00,1.10334,1.10434,1.10231,1.10306,1359
2023-06-15 16:00:00,1.10306,1.10313,1.10284,1.10286,706
2023-06-15 17:00:00,1.10286,1.10315,1.10229,1.10268,2971
2023-06-15 18:00:00,1.10268,1.10303,1.1022,1.1025,2680
2023-06-15 19:00:00,1.1025,1.10295,1.1021,1.10278,2540
2023-06-15 20:00:00,1.10278,1.10336,1.10166,1.10241,614
2023-06-15 21:00:00,1.10241,1.10313,1.1017,1.10249,2924
2023-06-15 22:00:00,1.10249,1.1035,1.10145,1.10289,710
2023-06-15 23:00:00,1.10289,1.10297,1.10214,1.10272,631
2023-06-16 00:00:00,1.10272,1.10335,1.10171,1.10248,1897
2023-06-16 01:00:00,1.10248,1.1031,1.10221,1.10241,653
2023-06-16 02:00:00,1.10241,1.10285,1.10223,1.1028,1419
2023-06-16 03:00:00,1.1028,1.10311,1.10269,1.10286,1946
2023-06-16 04:00:00,1.10286,1.10303,1.10211,1.10268,1451
2023-06-16 05:00:00,1.10268,1.10336,1.10234,1.10284,1889
2023-06-16 06:00:00,1.10284,1.10321,1.10209,1.10248,2217
2023-06-16 07:00:00,1.10248,1.10339,1.10172,1.1027,646
2023-06-16 08:00:00,1.1027,1.10334,1.10248,1.10284,2317
2023-06-16 09:00:00,1.10284,1.10301,1.10237,1.10274,1214
2023-06-16 10:00:00,1.10274,1.10312,1.10234,1.10246,2096
2023-06-16 11:00:00,1.10246,1.10268,1.10171,1.10217,2778
2023-06-16 12:00:00,1.10217,1.10311,1.10138,1.10234,2998
2023-06-16 13:00:00,1.10234,1.10296,1.10152,1.10275,2023
2023-06-16 14:00:00,1.10275,1.10367,1.10234,1.10254,1406
2023-06-16 15:00:00,1.10254,1.10296,1.1021,1.10269,2146
2023-06-16 16:00:00,1.10269,1.10322,1.10174,1.102,2224
2023-06-16 17:00:00,1.102,1.10216,1.1017,1.10181,2530
2023-06-16 18:00:00,1.10181,1.10182,1.10144,1.1018,2654
2023-06-16 19:00:00,1.1018,1.10225,1.10129,1.1015,2640
2023-06-16 20:00:00,1.1015,1.1023,1.10078,1.10119,2159
2023-06-16 21:00:00,1.10119,1.10155,1.10079,1.10097,1328
2023-06-16 22:00:00,1.10097,1.10111,1.10058,1.10106,2687
2023-06-16 23:00:00,1.10106,1.10175,1.10053,1.101,1837
2023-06-19 00:00:00,1.101,1.1021,1.09946,1.10026,510
2023-06-19 01:00:00,1.10026,1.10097,1.09953,1.09956,2995
2023-06-19 02:00:00,1.09956,1.0999,1.09908,1.09936,2942
2023-06-19 03:00:00,1.09936,1.09952,1.09888,1.09951,2028
2023-06-19 04:00:00,1.09951,1.09982,1.09788,1.09861,877
2023-06-19 05:00:00,1.09861,1.09864,1.09817,1.09844,860
2023-06-19 06:00:00,1.09844,1.09873,1.09736,1.09827,2071
2023-06-19 07:00:00,1.09827,1.09913,1.0978,1.09873,1141
2023-06-19 08:00:00,1.09873,1.09901,1.09848,1.0986,1072
2023-06-19 09:00:00,1.0986,1.09922,1.09799,1.09873,2455
2023-06-19 10:00:00,1.09873,1.09938,1.09805,1.09877,2084
2023-06-19 11:00:00,1.09877,1.09978,1.0973,1.09807,1422
2023-06-19 12:00:00,1.09807,1.09844,1.09798,1.09832,2943
2023-06-19 13:00:00,1.09832,1.09853,1.09826,1.09839,2733
2023-06-19 14:00:00,1.09839,1.09932,1.09755,1.09856,2041
2023-06-19 15:00:00,1.09856,1.10012,1.09838,1.09986,2314
2023-06-19 16:00:00,1.09986,1.09995,1.09859,1.09917,2918
2023-06-19 17:00:00,1.09917,1.10026,1.09859,1.09974,2389
2023-06-19 18:00:00,1.09974,1.10004,1.09931,1.09964,2399
2023-06-19 19:00:00,1.09964,1.10013,1.09908,1.09974,1727
2023-06-19 20:00:00,1.09974,1.09974,1.09956,1.09972,2829
2023-06-19 21:00:00,1.09972,1.09981,1.09925,1.09958,1939
2023-06-19 22:00:00,1.09958,1.09971,1.0985,1.09939,1556
2023-06-19 23:00:00,1.09939,1.0997,1.09883,1.0995,2629
2023-06-20 00:00:00,1.0995,1.09972,1.09856,1.099,2006
2023-06-20 01:00:00,1.099,1.1001,1.09856,1.09925,2695
2023-06-20 02:00:00,1.09925,1.09937,1.09834,1.09911,2130
2023-06-20 03:00:00,1.09911,1.09935,1.09834,1.09874,1464
2023-06-20 04:00:00,1.09874,1.099,1.09854,1.09859,1491
2023-06-20 05:00:00,1.09859,1.09921,1.0982,1.09901,994
2023-06-20 06:00:00,1.09901,1.09933,1.09851,1.09883,1693
2023-06-20 07:00:00,1.09883,1.09906,1.09851,1.09895,1202
2023-06-20 08:00:00,1.09895,1.09944,1.09828,1.09871,1530
2023-06-20 09:00:00,1.09871,1.09924,1.09853,1.09896,1903
2023-06-20 10:00:00,1.09896,1.09933,1.09895,1.09918,1325
2023-06-20 11:00:00,1.09918,1.10002,1.09886,1.09979,2981
2023-06-20 12:00:00,1.09979,1.09995,1.09891,1.09973,1557
2023-06-20 13:00:00,1.09973,1.10024,1.09967,1.09995,1062
2023-06-20 14:00:00,1.09995,1.10069,1.09949,1.09999,2685
2023-06-20 15:00:00,1.09999,1.10101,1.09963,1.10041,866
2023-06-20 16:00:00,1.10041,1.10068,1.10011,1.10018,2653
2023-06-20 17:00:00,1.10018,1.10047,1.0998,1.10042,1293
2023-06-20 18:00:00,1.10042,1.10076,1.09969,1.10036,1135
2023-06-20 19:00:00,1.10036,1.10089,1.09941,1.10034,2205
2023-06-20 20:00:00,1.10034,1.10084,1.10018,1.10037,1486
2023-06-20 21:00:00,1.10037,1.10048,1.10013,1.10045,1457
2023-06-20 22:00:00,1.10045,1.10108,1.10036,1.10041,1354
2023-06-20 23:00:00,1.10041,1.10098,1.1004,1.10048,2625
2023-06-21 00:00:00,1.10048,1.10114,1.10041,1.101,2069
2023-06-21 01:00:00,1.101,1.1015,1.1005,1.10133,2756
2023-06-21 02:00:00,1.10133,1.10217,1.10133,1.10162,1934
2023-06-21 03:00:00,1.10162,1.10164,1.10108,1.10147,507
2023-06-21 04:00:00,1.10147,1.10178,1.10096,1.10117,1236
2023-06-21 05:00:00,1.10117,1.10206,1.10107,1.10149,2774
2023-06-21 06:00:00,1.10149,1.10233,1.10109,1.10178,2722
2023-06-21 07:00:00,1.10178,1.10245,1.10117,1.10226,580
2023-06-21 08:00:00,1.10226,1.10289,1.10165,1.10206,1658
2023-06-21 09:00:00,1.10206,1.10233,1.10183,1.10199,737
2023-06-21 10:00:00,1.10199,1.1025,1.10129,1.10145,1995
2023-06-21 11:00:00,1.10145,1.10168,1.10114,1.10132,1549
2023-06-21 12:00:00,1.10132,1.10169,1.10096,1.10165,686
2023-06-21 13:00:00,1.10165,1.10184,1.10133,1.10149,2405
2023-06-21 14:00:00,1.10149,1.10181,1.10079,1.1017,1129
2023-06-21 15:00:00,1.1017,1.10187,1.10123,1.10164,2232
2023-06-21 16:00:00,1.10164,1.10183,1.10156,1.10175,1314
2023-06-21 17:00:00,1.10175,1.10178,1.10098,1.10137,1113
2023-06-21 18:00:00,1.10137,1.10225,1.10116,1.1014,1686
2023-06-21 19:00:00,1.1014,1.10159,1.1004,1.10041,2725
2023-06-21 20:00:00,1.10041,1.10045,1.10027,1.10035,1484
2023-06-21 21:00:00,1.10035,1.10115,1.09921,1.09981,2827
2023-06-21 22:00:00,1.09981,1.10068,1.09948,1.10021,1297
2023-06-21 23:00:00,1.10021,1.10137,1.09991,1.10046,1577
2023-06-22 00:00:00,1.10046,1.10093,1.10008,1.10062,566
2023-06-22 01:00:00,1.10062,1.10129,1.10056,1.10112,1043
2023-06-22 02:00:00,1.10112,1.10162,1.10021,1.10081,2286
2023-06-22 03:00:00,1.10081,1.10215,1.10047,1.10138,1019
2023-06-22 04:00:00,1.10138,1.10246,1.10134,1.10169,1445
2023-06-22 05:00:00,1.10169,1.1024,1.10071,1.10161,1954
2023-06-22 06:00:00,1.10161,1.10323,1.10156,1.10199,1558
2023-06-22 07:00:00,1.10199,1.10222,1.10079,1.10162,2736
2023-06-22 08:00:00,1.10162,1.10245,1.10124,1.10135,1612
2023-06-22 09:00:00,1.10135,1.10159,1.10095,1.10115,1446
2023-06-22 10:00:00,1.10115,1.10139,1.1002,1.10097,635
2023-06-22 11:00:00,1.10097,1.10112,1.10041,1.10062,1292
2023-06-22 12:00:00,1.10062,1.10159,1.1003,1.10103,1636
2023-06-22 13:00:00,1.10103,1.10188,1.10071,1.10094,1862
2023-06-22 14:00:00,1.10094,1.10159,1.1008,1.10106,1054
2023-06-22 15:00:00,1.10106,1.10198,1.09988,1.10087,1445
2023-06-22 16:00:00,1.10087,1.10099,1.0998,1.10027,2721
2023-06-22 17:00:00,1.10027,1.1008,1.09972,1.10036,2754
2023-06-22 18:00:00,1.10036,1.10108,1.09881,1.09973,1866
2023-06-22 19:00:00,1.09973,1.10019,1.09949,1.09971,1448
2023-06-22 20:00:00,1.09971,1.10031,1.09913,1.09925,603
2023-06-22 21:00:00,1.09925,1.10018,1.09884,1.09991,1546
2023-06-22 22:00:00,1.09991,1.10052,1.09948,1.10021,2360
2023-06-22 23:00:00,1.10021,1.10085,1.09939,1.10024,2837
2023-06-23 00:00:00,1.10024,1.10126,1.10022,1.10066,1463
2023-06-23 01:00:00,1.10066,1.1008,1.1003,1.10038,1337
2023-06-23 02:00:00,1.10038,1.10101,1.10002,1.10056,2958
2023-06-23 03:00:00,1.10056,1.10083,1.10029,1.10063,2082
2023-06-23 04:00:00,1.10063,1.10086,1.09985,1.10071,1381
2023-06-23 05:00:00,1.10071,1.10123,1.10033,1.10113,923
2023-06-23 06:00:00,1.10113,1.10185,1.10084,1.10138,2702
2023-06-23 07:00:00,1.10138,1.10224,1.10108,1.10147,2698
2023-06-23 08:00:00,1.10147,1.10222,1.10086,1.10093,711
2023-06-23 09:00:00,1.10093,1.10102,1.09984,1.10061,1715
2023-06-23 10:00:00,1.10061,1.10085,1.10013,1.10057,1380
2023-06-23 11:00:00,1.10057,1.10091,1.10026,1.1006,1254
2023-06-23 12:00:00,1.1006,1.10148,1.09993,1.10023,1621
2023-06-23 13:00:00,1.10023,1.10103,1.09979,1.10102,1200
2023-06-23 14:00:00,1.10102,1.10155,1.10075,1.10152,2719
2023-06-23 15:00:00,1.10152,1.10205,1.10102,1.10172,870
2023-06-23 16:00:00,1.10172,1.10178,1.10118,1.10175,2232
2023-06-23 17:00:00,1.10175,1.10181,1.10101,1.10168,1663
2023-06-23 18:00:00,1.10168,1.10226,1.10092,1.10136,1412
2023-06-23 19:00:00,1.10136,1.10204,1.10127,1.10139,2328
2023-06-23 20:00:00,1.10139,1.10174,1.10138,1.10147,1301
2023-06-23 21:00:00,1.10147,1.10231,1.10062,1.10106,2803
2023-06-23 22:00:00,1.10106,1.10159,1.10026,1.10117,1489
2023-06-23 23:00:00,1.10117,1.10178,1.10028,1.10112,1175
2023-06-26 00:00:00,1.10112,1.10151,1.10033,1.10049,915
2023-06-26 01:00:00,1.10049,1.10052,1.10007,1.10021,2876
2023-06-26 02:00:00,1.10021,1.10021,1.09937,1.10007,1662
2023-06-26 03:00:00,1.10007,1.10125,1.09983,1.10069,1461
2023-06-26 04:00:00,1.10069,1.10103,1.10048,1.10088,2120
2023-06-26 05:00:00,1.10088,1.10126,1.1003,1.10043,2035
2023-06-26 06:00:00,1.10043,1.10079,1.09966,1.1006,748
2023-06-26 07:00:00,1.1006,1.10109,1.09865,1.10008,2386
2023-06-26 08:00:00,1.10008,1.10111,1.09995,1.10044,2855
2023-06-26 09:00:00,1.10044,1.10128,1.10023,1.10029,1072
2023-06-26 10:00:00,1.10029,1.10069,1.09971,1.10026,2308
2023-06-26 11:00:00,1.10026,1.10153,1.10013,1.10069,1297
2023-06-26 12:00:00,1.10069,1.10091,1.10019,1.10027,1500
2023-06-26 13:00:00,1.10027,1.10093,1.09886,1.09981,1260
2023-06-26 14:00:00,1.09981,1.09992,1.09908,1.09961,792
2023-06-26 15:00:00,1.09961,1.10019,1.09922,1.09996,2957
2023-06-26 16:00:00,1.09996,1.10037,1.09848,1.09946,697
2023-06-26 17:00:00,1.09946,1.1,1.09834,1.09852,579
2023-06-26 18:00:00,1.09852,1.09991,1.09782,1.09837,1908
2023-06-26 19:00:00,1.09837,1.09868,1.09829,1.09855,636
2023-06-26 20:00:00,1.09855,1.09991,1.09851,1.09895,712
2023-06-26 21:00:00,1.09895,1.0997,1.09825,1.0988,2362
2023-06-26 22:00:00,1.0988,1.0991,1.09783,1.09866,1118
2023-06-26 23:00:00,1.09866,1.09943,1.09801,1.09904,1459
2023-06-27 00:00:00,1.09904,1.09951,1.09789,1.09843,2713
2023-06-27 01:00:00,1.09843,1.09876,1.09826,1.0983,2977
2023-06-27 02:00:00,1.0983,1.09848,1.09816,1.09836,2668
2023-06-27 03:00:00,1.09836,1.09947,1.09823,1.09851,2878
2023-06-27 04:00:00,1.09851,1.0994,1.09815,1.09834,2222
2023-06-27 05:00:00,1.09834,1.09857,1.09793,1.09835,1661
2023-06-27 06:00:00,1.09835,1.0991,1.09703,1.09753,2389
2023-06-27 07:00:00,1.09753,1.09817,1.09647,1.09731,2540
2023-06-27 08:00:00,1.09731,1.09796,1.09715,1.09746,2053
2023-06-27 09:00:00,1.09746,1.09798,1.09646,1.09714,1599
2023-06-27 10:00:00,1.09714,1.09749,1.09696,1.09716,2188
2023-06-27 11:00:00,1.09716,1.09824,1.09622,1.09731,536
2023-06-27 12:00:00,1.09731,1.09752,1.09696,1.09719,1344
2023-06-27 13:00:00,1.09719,1.09745,1.09685,1.09725,2181
2023-06-27 14:00:00,1.09725,1.09748,1.09659,1.09693,2143
2023-06-27 15:00:00,1.09693,1.09709,1.09677,1.09687,2833
2023-06-27 16:00:00,1.09687,1.09764,1.09686,1.09707,1763
2023-06-27 17:00:00,1.09707,1.09717,1.0966,1.09712,2767
2023-06-27 18:00:00,1.09712,1.09754,1.09578,1.09693,2543
2023-06-27 19:00:00,1.09693,1.09735,1.09637,1.097,715
2023-06-27 20:00:00,1.097,1.09733,1.0968,1.09723,1180
2023-06-27 21:00:00,1.09723,1.09849,1.09601,1.09656,2840
2023-06-27 22:00:00,1.09656,1.09715,1.09651,1.09694,2312
2023-06-27 23:00:00,1.09694,1.09714,1.09657,1.09683,2007
2023-06-28 00:00:00,1.09683,1.09698,1.09638,1.09697,2590
2023-06-28 01:00:00,1.09697,1.09781,1.09664,1.09736,1616
2023-06-28 02:00:00,1.09736,1.0977,1.09623,1.09691,1792
2023-06-28 03:00:00,1.09691,1.09708,1.09615,1.09668,2144
2023-06-28 04:00:00,1.09668,1.09746,1.09628,1.09658,1738
2023-06-28 05:00:00,1.09658,1.09679,1.09559,1.09633,1458
2023-06-28 06:00:00,1.09633,1.09787,1.09615,1.0969,2661
2023-06-28 07:00:00,1.0969,1.09739,1.09564,1.09661,1648
2023-06-28 08:00:00,1.09661,1.09699,1.09587,1.09643,2784
2023-06-28 09:00:00,1.09643,1.09685,1.09566,1.0965,2328
2023-06-28 10:00:00,1.0965,1.09656,1.09608,1.0961,657
2023-06-28 11:00:00,1.0961,1.09664,1.09579,1.09597,1407
2023-06-28 12:00:00,1.09597,1.09629,1.09559,1.09608,2028
2023-06-28 13:00:00,1.09608,1.0965,1.09481,1.09597,1640
2023-06-28 14:00:00,1.09597,1.09624,1.09589,1.09594,2059
2023-06-28 15:00:00,1.09594,1.09682,1.09537,1.09576,2607
2023-06-28 16:00:00,1.09576,1.09626,1.09487,1.09527,2948
2023-06-28 17:00:00,1.09527,1.09584,1.09509,1.09537,2397
2023-06-28 18:00:00,1.09537,1.09636,1.0953,1.09595,1327
2023-06-28 19:00:00,1.09595,1.09614,1.09594,1.09595,2300
2023-06-28 20:00:00,1.09595,1.09614,1.09551,1.09603,1703
2023-06-28 21:00:00,1.09603,1.09677,1.09592,1.09626,1344
2023-06-28 22:00:00,1.09626,1.09722,1.09496,1.09584,1768
2023-06-28 23:00:00,1.09584,1.09688,1.09568,1.0964,1137
2023-06-29 00:00:00,1.0964,1.097,1.09497,1.09647,1148
2023-06-29 01:00:00,1.09647,1.09705,1.09632,1.097,2760
2023-06-29 02:00:00,1.097,1.09707,1.0963,1.09676,2129
2023-06-29 03:00:00,1.09676,1.09813,1.09623,1.09736,1489
2023-06-29 04:00:00,1.09736,1.09776,1.097,1.09761,1303
2023-06-29 05:00:00,1.09761,1.09829,1.09704,1.0978,627
2023-06-29 06:00:00,1.0978,1.09811,1.09614,1.09787,1451
2023-06-29 07:00:00,1.09787,1.09842,1.09772,1.09779,2764
2023-06-29 08:00:00,1.09779,1.09841,1.09635,1.09819,519
2023-06-29 09:00:00,1.09819,1.09844,1.09813,1.09823,2281
2023-06-29 10:00:00,1.09823,1.09828,1.09758,1.09758,1174
2023-06-29 11:00:00,1.09758,1.09839,1.09598,1.09722,1238
2023-06-29 12:00:00,1.09722,1.09794,1.09619,1.09716,1056
2023-06-29 13:00:00,1.09716,1.09744,1.09701,1.09726,2744
2023-06-29 14:00:00,1.09726,1.09766,1.09681,1.09724,1003
2023-06-29 15:00:00,1.09724,1.09818,1.09651,1.09764,1770
2023-06-29 16:00:00,1.09764,1.09775,1.0961,1.097,1237
2023-06-29 17:00:00,1.097,1.09735,1.09638,1.09705,1291
2023-06-29 18:00:00,1.09705,1.09775,1.0953,1.09645,1870
2023-06-29 19:00:00,1.09645,1.09685,1.09555,1.0967,696
2023-06-29 20:00:00,1.0967,1.09698,1.0965,1.09667,1630
2023-06-29 21:00:00,1.09667,1.09724,1.09634,1.0968,1243
2023-06-29 22:00:00,1.0968,1.09706,1.09637,1.09652,2136
2023-06-29 23:00:00,1.09652,1.09703,1.09623,1.09694,1683
2023-06-30 00:00:00,1.09694,1.09798,1.0969,1.09728,2969
2023-06-30 01:00:00,1.09728,1.09758,1.09715,1.09748,2130
2023-06-30 02:00:00,1.09748,1.09749,1.09738,1.09743,2451
2023-06-30 03:00:00,1.09743,1.09763,1.09713,1.09762,2538
2023-06-30 04:00:00,1.09762,1.09809,1.09737,1.09739,1836
2023-06-30 05:00:00,1.09739,1.09771,1.09725,1.09767,2979
2023-06-30 06:00:00,1.09767,1.09891,1.09762,1.09822,1425
